Id,Predicted,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22
1387,15,0.0,0.01,0.02,0.0,0.0,0.02,0.03,0.01,0.02,0.02,0.02,0.06,0.13,0.02,0.37,0.1,0.11,0.01,0.0,0.0,0.02,0.01
1388,3,0.0,0.03,0.41,0.08,0.13,0.01,0.11,0.02,0.0,0.06,0.01,0.02,0.02,0.03,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.02
1389,10,0.0,0.14,0.23,0.11,0.08,0.08,0.15,0.1,0.0,0.35,0.15,0.01,0.0,0.03,0.05,0.02,0.04,0.04,0.05,0.02,0.03,0.06
1390,2,0.0,0.48,0.01,0.01,0.12,0.26,0.27,0.01,0.03,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0
1391,22,0.0,0.02,0.01,0.01,0.01,0.02,0.02,0.0,0.02,0.01,0.01,0.03,0.02,0.14,0.18,0.07,0.21,0.03,0.03,0.0,0.07,0.24
1392,22,0.0,0.03,0.05,0.03,0.0,0.0,0.01,0.01,0.02,0.01,0.01,0.03,0.28,0.0,0.0,0.06,0.25,0.0,0.01,0.0,0.02,0.3
1393,17,0.0,0.05,0.0,0.02,0.0,0.06,0.01,0.03,0.01,0.0,0.0,0.02,0.07,0.13,0.09,0.0,0.29,0.04,0.03,0.05,0.02,0.06
1394,4,0.0,0.08,0.03,0.6,0.03,0.09,0.31,0.02,0.03,0.29,0.01,0.03,0.01,0.01,0.02,0.04,0.01,0.02,0.01,0.01,0.01,0.01
1395,20,0.0,0.01,0.0,0.0,0.02,0.03,0.02,0.01,0.0,0.01,0.0,0.02,0.0,0.03,0.12,0.01,0.04,0.03,0.02,0.17,0.0,0.0
1396,11,0.0,0.02,0.01,0.0,0.11,0.02,0.02,0.06,0.0,0.27,0.37,0.01,0.04,0.07,0.02,0.03,0.02,0.0,0.02,0.02,0.02,0.01
1397,17,0.0,0.02,0.01,0.0,0.02,0.01,0.01,0.02,0.01,0.0,0.0,0.03,0.12,0.01,0.05,0.01,0.19,0.05,0.08,0.04,0.04,0.06
1398,2,0.0,0.39,0.11,0.05,0.05,0.02,0.37,0.04,0.2,0.0,0.01,0.02,0.03,0.01,0.02,0.0,0.03,0.02,0.02,0.03,0.01,0.06
1399,3,0.0,0.2,0.28,0.02,0.04,0.06,0.27,0.02,0.09,0.0,0.18,0.02,0.0,0.06,0.03,0.05,0.01,0.03,0.03,0.02,0.04,0.03
1400,22,0.0,0.02,0.01,0.0,0.01,0.03,0.0,0.01,0.0,0.01,0.0,0.02,0.33,0.0,0.02,0.02,0.01,0.01,0.0,0.0,0.01,0.58
1401,21,0.0,0.03,0.02,0.02,0.02,0.01,0.01,0.03,0.01,0.01,0.0,0.02,0.14,0.13,0.36,0.03,0.0,0.2,0.03,0.38,0.45,0.32
1402,6,0.0,0.03,0.02,0.0,0.03,0.05,0.01,0.05,0.0,0.05,0.02,0.03,0.03,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.0,0.0
1403,6,0.0,0.01,0.0,0.0,0.0,0.08,0.02,0.05,0.0,0.01,0.03,0.01,0.04,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01
1404,8,0.0,0.01,0.02,0.0,0.0,0.0,0.03,0.18,0.01,0.13,0.17,0.01,0.03,0.0,0.0,0.01,0.0,0.0,0.01,0.05,0.0,0.06
1405,7,0.0,0.03,0.04,0.07,0.03,0.24,0.25,0.03,0.09,0.13,0.03,0.0,0.0,0.02,0.01,0.01,0.0,0.03,0.0,0.01,0.0,0.07
1406,3,0.0,0.03,0.07,0.0,0.01,0.0,0.02,0.02,0.02,0.01,0.01,0.0,0.02,0.06,0.06,0.0,0.0,0.01,0.07,0.0,0.04,0.06
1407,17,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.02,0.01,0.01,0.07,0.01,0.0,0.01,0.3,0.02,0.03,0.0,0.01,0.01
1408,13,0.0,0.02,0.02,0.0,0.02,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.15,0.0,0.04,0.02,0.0,0.05,0.08,0.02,0.02,0.09
1409,7,0.0,0.04,0.03,0.1,0.01,0.05,0.37,0.28,0.0,0.08,0.02,0.01,0.0,0.01,0.0,0.01,0.02,0.02,0.02,0.0,0.03,0.01
1410,2,0.0,0.15,0.02,0.02,0.02,0.02,0.01,0.08,0.05,0.02,0.01,0.0,0.01,0.0,0.02,0.03,0.02,0.01,0.0,0.07,0.04,0.01
1411,18,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.06,0.03,0.0,0.0,0.01,0.01,0.0,0.02,0.12,0.09,0.03,0.02,0.02
1412,19,0.0,0.01,0.03,0.01,0.01,0.02,0.0,0.01,0.02,0.0,0.01,0.0,0.32,0.12,0.03,0.33,0.01,0.12,0.36,0.04,0.03,0.06
1413,21,0.0,0.0,0.01,0.0,0.01,0.0,0.06,0.03,0.03,0.0,0.0,0.0,0.07,0.04,0.02,0.03,0.03,0.1,0.02,0.01,0.17,0.04
1414,4,0.0,0.02,0.0,0.43,0.05,0.1,0.0,0.34,0.0,0.06,0.04,0.0,0.0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01
1415,7,0.0,0.17,0.21,0.0,0.02,0.08,0.47,0.32,0.02,0.12,0.01,0.01,0.02,0.02,0.03,0.05,0.0,0.0,0.02,0.01,0.02,0.02
1416,9,0.0,0.01,0.03,0.01,0.01,0.02,0.1,0.03,0.11,0.04,0.03,0.0,0.0,0.02,0.02,0.03,0.01,0.0,0.0,0.0,0.01,0.0
1417,20,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.02,0.02,0.01,0.0,0.01,0.12,0.01,0.08,0.04,0.01,0.06,0.16,0.22,0.21,0.04
1418,16,0.0,0.01,0.01,0.04,0.0,0.03,0.03,0.01,0.01,0.0,0.01,0.02,0.05,0.01,0.06,0.23,0.04,0.08,0.04,0.06,0.1,0.19
1419,10,0.0,0.04,0.06,0.25,0.01,0.01,0.03,0.05,0.01,0.56,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.06
1420,7,0.0,0.22,0.15,0.05,0.05,0.19,0.34,0.25,0.02,0.02,0.05,0.01,0.0,0.01,0.02,0.01,0.01,0.04,0.01,0.02,0.04,0.04
1421,3,0.0,0.02,0.2,0.02,0.01,0.0,0.16,0.02,0.01,0.02,0.0,0.04,0.02,0.01,0.0,0.01,0.02,0.03,0.01,0.01,0.01,0.02
1422,10,0.0,0.01,0.08,0.02,0.0,0.06,0.02,0.55,0.14,0.64,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.02,0.03,0.02
1423,7,0.0,0.2,0.08,0.06,0.08,0.02,0.25,0.18,0.02,0.08,0.05,0.0,0.0,0.0,0.01,0.0,0.05,0.01,0.01,0.07,0.04,0.01
1424,16,0.0,0.0,0.0,0.02,0.01,0.01,0.01,0.0,0.0,0.02,0.02,0.01,0.01,0.04,0.08,0.35,0.04,0.02,0.01,0.01,0.02,0.01
1425,3,0.0,0.07,0.4,0.23,0.02,0.22,0.02,0.04,0.03,0.02,0.02,0.0,0.0,0.04,0.01,0.01,0.01,0.01,0.03,0.04,0.02,0.02
1426,19,0.0,0.01,0.04,0.01,0.0,0.02,0.02,0.03,0.03,0.01,0.0,0.01,0.05,0.28,0.03,0.0,0.03,0.01,0.32,0.09,0.03,0.03
1427,5,0.0,0.0,0.01,0.01,0.33,0.02,0.05,0.12,0.01,0.05,0.01,0.0,0.01,0.02,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0
1428,7,0.0,0.14,0.1,0.02,0.04,0.02,0.28,0.04,0.0,0.09,0.01,0.0,0.0,0.01,0.01,0.02,0.01,0.03,0.0,0.0,0.07,0.03
1429,21,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.04,0.01,0.05,0.01,0.0,0.05,0.07,0.01,0.0,0.0,0.04,0.23,0.07
1430,20,0.0,0.01,0.0,0.01,0.06,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.06,0.0,0.04,0.02,0.0,0.02,0.35,0.0,0.0
1431,22,0.0,0.02,0.02,0.03,0.0,0.03,0.02,0.06,0.03,0.03,0.01,0.05,0.16,0.0,0.07,0.02,0.06,0.0,0.06,0.1,0.02,0.34
1432,17,0.0,0.0,0.01,0.02,0.02,0.02,0.0,0.01,0.01,0.0,0.02,0.0,0.03,0.05,0.15,0.01,0.43,0.04,0.09,0.0,0.0,0.06
1433,18,0.0,0.03,0.01,0.01,0.02,0.02,0.0,0.02,0.01,0.01,0.01,0.01,0.06,0.14,0.02,0.11,0.09,0.24,0.02,0.11,0.04,0.01
1434,15,0.0,0.0,0.04,0.01,0.02,0.07,0.01,0.01,0.0,0.02,0.0,0.0,0.05,0.02,0.25,0.05,0.09,0.09,0.02,0.04,0.17,0.02
1435,13,0.0,0.02,0.02,0.0,0.03,0.0,0.02,0.0,0.0,0.02,0.01,0.01,0.36,0.03,0.05,0.04,0.1,0.08,0.0,0.0,0.01,0.03
1436,10,0.0,0.01,0.01,0.01,0.0,0.01,0.17,0.0,0.0,0.45,0.17,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.01
1437,11,0.0,0.08,0.14,0.28,0.11,0.01,0.02,0.07,0.05,0.05,0.32,0.01,0.0,0.01,0.01,0.02,0.03,0.01,0.01,0.03,0.0,0.0
1438,2,0.0,0.1,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.01,0.01,0.04,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.02,0.01,0.01
1439,21,0.0,0.0,0.02,0.01,0.01,0.01,0.0,0.03,0.01,0.02,0.03,0.0,0.06,0.03,0.38,0.09,0.08,0.01,0.03,0.01,0.48,0.01
1440,14,0.0,0.01,0.04,0.03,0.03,0.0,0.0,0.01,0.04,0.02,0.0,0.01,0.01,0.26,0.13,0.18,0.0,0.15,0.0,0.01,0.05,0.0
1441,14,0.0,0.04,0.05,0.03,0.05,0.04,0.02,0.03,0.03,0.01,0.02,0.02,0.26,0.29,0.06,0.01,0.05,0.07,0.05,0.0,0.12,0.22
1442,14,0.0,0.01,0.01,0.03,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.02,0.22,0.13,0.06,0.0,0.01,0.03,0.01,0.01,0.14
1443,15,0.0,0.01,0.02,0.01,0.03,0.01,0.04,0.01,0.02,0.03,0.01,0.02,0.14,0.0,0.35,0.23,0.04,0.21,0.05,0.09,0.04,0.24
1444,4,0.0,0.2,0.02,0.26,0.03,0.05,0.13,0.12,0.2,0.25,0.01,0.0,0.01,0.06,0.04,0.03,0.0,0.03,0.0,0.0,0.01,0.01
1445,21,0.0,0.0,0.05,0.0,0.04,0.03,0.03,0.05,0.0,0.02,0.01,0.01,0.07,0.0,0.13,0.06,0.13,0.05,0.09,0.09,0.23,0.01
1446,15,0.0,0.01,0.0,0.0,0.05,0.01,0.02,0.0,0.01,0.02,0.0,0.05,0.0,0.02,0.38,0.01,0.0,0.1,0.0,0.09,0.04,0.32
1447,16,0.0,0.02,0.0,0.03,0.03,0.07,0.03,0.01,0.01,0.03,0.0,0.0,0.03,0.0,0.03,0.25,0.0,0.13,0.12,0.02,0.01,0.12
1448,20,0.0,0.0,0.02,0.01,0.02,0.04,0.04,0.01,0.0,0.0,0.02,0.0,0.12,0.05,0.06,0.14,0.02,0.01,0.01,0.2,0.05,0.16
1449,11,0.0,0.06,0.0,0.01,0.01,0.02,0.01,0.02,0.01,0.06,0.33,0.04,0.01,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.03,0.02
1450,8,0.0,0.1,0.06,0.0,0.06,0.0,0.04,0.39,0.05,0.24,0.02,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.03,0.02,0.01,0.02
1451,5,0.0,0.07,0.08,0.12,0.3,0.04,0.02,0.04,0.01,0.13,0.1,0.02,0.04,0.0,0.0,0.01,0.03,0.03,0.0,0.0,0.0,0.02
1452,7,0.0,0.0,0.01,0.08,0.02,0.02,0.17,0.02,0.0,0.0,0.01,0.01,0.04,0.02,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01
1453,13,0.0,0.01,0.01,0.02,0.03,0.01,0.0,0.01,0.01,0.0,0.03,0.03,0.4,0.01,0.05,0.03,0.0,0.04,0.01,0.11,0.01,0.06
1454,8,0.0,0.05,0.08,0.0,0.0,0.2,0.05,0.33,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.01,0.02
1455,10,0.0,0.13,0.2,0.02,0.03,0.0,0.08,0.01,0.01,0.23,0.01,0.03,0.02,0.01,0.0,0.0,0.02,0.0,0.0,0.07,0.01,0.02
1456,2,0.0,0.38,0.09,0.09,0.25,0.12,0.12,0.05,0.14,0.01,0.19,0.0,0.02,0.01,0.02,0.05,0.03,0.04,0.01,0.04,0.04,0.05
1457,15,0.0,0.0,0.01,0.01,0.0,0.03,0.01,0.0,0.01,0.01,0.01,0.0,0.26,0.0,0.35,0.02,0.0,0.0,0.26,0.0,0.0,0.05
1458,16,0.0,0.0,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.06,0.0,0.02,0.08,0.33,0.02,0.0,0.02,0.01,0.06,0.31
1459,20,0.0,0.03,0.01,0.0,0.01,0.01,0.0,0.02,0.01,0.0,0.02,0.0,0.04,0.07,0.0,0.0,0.02,0.15,0.01,0.18,0.08,0.01
1460,8,0.0,0.01,0.22,0.08,0.0,0.0,0.01,0.25,0.13,0.05,0.0,0.03,0.03,0.0,0.02,0.01,0.02,0.02,0.02,0.0,0.03,0.02
1461,3,0.0,0.13,0.17,0.0,0.01,0.02,0.12,0.05,0.0,0.16,0.01,0.03,0.01,0.01,0.01,0.02,0.02,0.02,0.05,0.0,0.0,0.02
1462,18,0.0,0.0,0.01,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.05,0.01,0.03,0.1,0.3,0.02,0.29,0.07,0.0
1463,19,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.02,0.0,0.02,0.02,0.01,0.0,0.35,0.01,0.0,0.04
1464,18,0.0,0.06,0.02,0.03,0.05,0.0,0.01,0.04,0.03,0.0,0.0,0.02,0.05,0.13,0.03,0.02,0.01,0.33,0.14,0.01,0.0,0.26
1465,16,0.0,0.02,0.0,0.02,0.04,0.04,0.0,0.0,0.01,0.0,0.0,0.03,0.01,0.02,0.0,0.17,0.0,0.07,0.01,0.05,0.0,0.04
1466,3,0.0,0.28,0.33,0.02,0.33,0.02,0.04,0.05,0.09,0.14,0.01,0.01,0.05,0.0,0.0,0.02,0.03,0.01,0.01,0.02,0.01,0.01
1467,16,0.0,0.01,0.01,0.0,0.04,0.03,0.0,0.01,0.01,0.0,0.02,0.02,0.14,0.16,0.1,0.21,0.05,0.1,0.12,0.01,0.03,0.14
1468,17,0.0,0.04,0.04,0.01,0.01,0.02,0.03,0.0,0.02,0.03,0.02,0.04,0.05,0.05,0.01,0.07,0.39,0.02,0.01,0.06,0.24,0.09
1469,18,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.04,0.08,0.05,0.0,0.01,0.1,0.25,0.18,0.03,0.03,0.05
1470,21,0.0,0.01,0.01,0.03,0.01,0.02,0.06,0.0,0.03,0.02,0.01,0.0,0.02,0.0,0.0,0.01,0.02,0.01,0.0,0.04,0.12,0.0
1471,16,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.02,0.1,0.05,0.03,0.4,0.02,0.0,0.02,0.09,0.02,0.05
1472,3,0.0,0.04,0.3,0.02,0.19,0.03,0.05,0.01,0.01,0.04,0.03,0.02,0.0,0.01,0.03,0.01,0.03,0.05,0.01,0.03,0.0,0.02
1473,19,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.05,0.0,0.01,0.15,0.01,0.02,0.15,0.3,0.05,0.01,0.02
1474,19,0.0,0.01,0.02,0.0,0.03,0.06,0.01,0.02,0.0,0.0,0.01,0.02,0.0,0.0,0.04,0.14,0.05,0.07,0.16,0.02,0.0,0.0
1475,3,0.0,0.07,0.43,0.03,0.08,0.37,0.2,0.06,0.05,0.01,0.07,0.02,0.06,0.01,0.0,0.01,0.02,0.02,0.0,0.01,0.01,0.03
1476,14,0.0,0.01,0.02,0.02,0.0,0.03,0.0,0.07,0.02,0.0,0.01,0.01,0.02,0.25,0.03,0.01,0.02,0.01,0.02,0.04,0.21,0.04
1477,2,0.0,0.21,0.1,0.01,0.0,0.11,0.04,0.01,0.01,0.15,0.01,0.02,0.0,0.0,0.01,0.03,0.03,0.02,0.03,0.0,0.0,0.02
1478,18,0.0,0.03,0.01,0.04,0.01,0.02,0.01,0.01,0.02,0.04,0.0,0.0,0.06,0.1,0.05,0.01,0.1,0.3,0.27,0.12,0.01,0.06
1479,19,0.0,0.01,0.02,0.03,0.02,0.01,0.01,0.04,0.03,0.04,0.0,0.04,0.11,0.0,0.22,0.06,0.14,0.03,0.32,0.09,0.03,0.06
1480,22,0.0,0.02,0.01,0.04,0.0,0.0,0.02,0.0,0.04,0.0,0.02,0.01,0.03,0.07,0.03,0.05,0.02,0.0,0.04,0.09,0.03,0.1
1481,8,0.0,0.11,0.03,0.07,0.0,0.02,0.21,0.25,0.0,0.0,0.01,0.0,0.04,0.01,0.0,0.0,0.0,0.04,0.01,0.03,0.01,0.01
1482,10,0.0,0.01,0.02,0.03,0.09,0.09,0.01,0.01,0.02,0.33,0.07,0.01,0.0,0.01,0.02,0.02,0.0,0.0,0.01,0.02,0.01,0.02
1483,11,0.0,0.0,0.03,0.03,0.02,0.11,0.01,0.02,0.02,0.11,0.29,0.04,0.01,0.01,0.04,0.0,0.01,0.02,0.01,0.0,0.01,0.08
1484,21,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.03,0.0,0.01,0.01,0.01,0.1,0.03,0.0,0.01,0.38,0.05,0.01,0.02,0.43,0.01
1485,4,0.0,0.0,0.0,0.43,0.0,0.01,0.0,0.0,0.07,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.01,0.03,0.0,0.01,0.0
1486,3,0.0,0.03,0.25,0.0,0.04,0.01,0.0,0.03,0.01,0.2,0.0,0.0,0.03,0.03,0.0,0.0,0.03,0.04,0.01,0.04,0.0,0.01
1487,19,0.0,0.05,0.02,0.0,0.01,0.07,0.01,0.0,0.0,0.03,0.02,0.01,0.04,0.08,0.06,0.06,0.07,0.1,0.18,0.04,0.09,0.03
1488,17,0.0,0.04,0.04,0.02,0.0,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.17,0.06,0.04,0.07,0.2,0.0,0.01,0.14,0.01,0.01
1489,3,0.0,0.07,0.32,0.0,0.04,0.08,0.01,0.02,0.03,0.04,0.03,0.02,0.01,0.02,0.0,0.03,0.0,0.02,0.03,0.02,0.0,0.0
1490,21,0.0,0.02,0.04,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.01,0.02,0.0,0.04,0.01,0.03,0.01,0.06,0.01,0.01,0.11,0.07
1491,5,0.0,0.05,0.29,0.0,0.3,0.01,0.03,0.0,0.04,0.01,0.09,0.03,0.03,0.01,0.02,0.02,0.0,0.04,0.01,0.01,0.03,0.04
1492,7,0.0,0.17,0.02,0.01,0.04,0.0,0.2,0.01,0.0,0.0,0.13,0.0,0.02,0.02,0.0,0.02,0.02,0.01,0.0,0.05,0.01,0.0
1493,4,0.0,0.01,0.19,0.33,0.05,0.1,0.01,0.15,0.0,0.0,0.0,0.03,0.05,0.04,0.04,0.02,0.0,0.01,0.02,0.0,0.01,0.0
1494,8,0.0,0.05,0.0,0.01,0.13,0.0,0.01,0.16,0.01,0.04,0.0,0.05,0.0,0.02,0.0,0.0,0.03,0.01,0.04,0.0,0.0,0.04
1495,11,0.0,0.11,0.07,0.16,0.04,0.08,0.06,0.05,0.0,0.0,0.2,0.01,0.05,0.02,0.04,0.01,0.04,0.05,0.01,0.03,0.01,0.01
1496,21,0.0,0.03,0.02,0.03,0.01,0.05,0.0,0.03,0.04,0.04,0.0,0.04,0.01,0.0,0.04,0.24,0.02,0.13,0.01,0.04,0.32,0.05
1497,20,0.0,0.02,0.03,0.0,0.01,0.04,0.05,0.02,0.02,0.0,0.01,0.05,0.14,0.05,0.01,0.06,0.08,0.04,0.0,0.24,0.2,0.0
1498,15,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.02,0.01,0.0,0.07,0.04,0.48,0.02,0.01,0.4,0.04,0.01,0.05,0.02
1499,10,0.0,0.02,0.07,0.0,0.0,0.01,0.03,0.16,0.02,0.29,0.02,0.02,0.03,0.02,0.02,0.01,0.03,0.02,0.0,0.02,0.0,0.0
1500,6,0.0,0.01,0.16,0.01,0.0,0.64,0.01,0.25,0.01,0.29,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.01,0.03
1501,5,0.0,0.0,0.07,0.02,0.16,0.02,0.02,0.01,0.03,0.03,0.0,0.01,0.02,0.0,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01
1502,2,0.0,0.33,0.31,0.06,0.1,0.23,0.03,0.05,0.23,0.1,0.01,0.0,0.03,0.02,0.02,0.01,0.03,0.03,0.03,0.04,0.0,0.03
1503,6,0.0,0.08,0.14,0.05,0.01,0.18,0.14,0.03,0.0,0.0,0.03,0.02,0.03,0.03,0.0,0.02,0.01,0.01,0.05,0.0,0.02,0.03
1504,3,0.0,0.05,0.25,0.17,0.1,0.11,0.01,0.09,0.02,0.0,0.02,0.02,0.03,0.02,0.04,0.02,0.03,0.03,0.01,0.02,0.01,0.03
1505,22,0.0,0.03,0.01,0.03,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.03,0.03,0.0,0.02,0.23,0.16,0.07,0.02,0.06,0.02,0.32
1506,5,0.0,0.06,0.04,0.3,0.32,0.08,0.0,0.01,0.01,0.0,0.15,0.01,0.0,0.03,0.03,0.01,0.01,0.04,0.02,0.0,0.05,0.0
1507,19,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.1,0.0,0.04,0.01
1508,2,0.0,0.11,0.03,0.03,0.0,0.01,0.01,0.01,0.11,0.04,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.02,0.02,0.03,0.01
1509,13,0.0,0.02,0.04,0.04,0.02,0.0,0.04,0.02,0.02,0.02,0.02,0.03,0.37,0.08,0.15,0.1,0.01,0.03,0.29,0.01,0.05,0.03
1510,11,0.0,0.01,0.13,0.02,0.07,0.01,0.02,0.0,0.01,0.0,0.15,0.0,0.02,0.04,0.0,0.02,0.0,0.04,0.0,0.0,0.01,0.0
1511,20,0.0,0.04,0.01,0.02,0.06,0.01,0.02,0.03,0.0,0.0,0.03,0.01,0.01,0.13,0.01,0.02,0.16,0.0,0.01,0.33,0.0,0.03
1512,21,0.0,0.01,0.04,0.01,0.02,0.02,0.0,0.03,0.03,0.01,0.01,0.03,0.01,0.01,0.0,0.04,0.05,0.06,0.01,0.0,0.21,0.03
1513,7,0.0,0.03,0.0,0.24,0.01,0.11,0.25,0.0,0.03,0.18,0.0,0.02,0.04,0.0,0.01,0.01,0.01,0.04,0.01,0.01,0.0,0.02
1514,8,0.0,0.01,0.01,0.01,0.12,0.0,0.03,0.47,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.0,0.01,0.01,0.0,0.02
1515,7,0.0,0.02,0.01,0.0,0.05,0.04,0.45,0.37,0.0,0.02,0.03,0.02,0.01,0.02,0.01,0.0,0.0,0.02,0.01,0.01,0.01,0.03
1516,7,0.0,0.04,0.08,0.02,0.0,0.28,0.43,0.08,0.0,0.01,0.03,0.0,0.07,0.01,0.02,0.0,0.01,0.06,0.0,0.0,0.0,0.05
1517,14,0.0,0.01,0.01,0.02,0.03,0.03,0.01,0.02,0.0,0.01,0.0,0.0,0.02,0.4,0.01,0.01,0.1,0.04,0.02,0.03,0.01,0.01
1518,9,0.0,0.12,0.08,0.03,0.0,0.09,0.01,0.04,0.36,0.02,0.2,0.02,0.01,0.01,0.0,0.01,0.02,0.01,0.02,0.02,0.01,0.04
1519,22,0.0,0.06,0.05,0.03,0.03,0.03,0.02,0.05,0.03,0.0,0.01,0.0,0.01,0.05,0.0,0.11,0.2,0.2,0.04,0.04,0.25,0.38
1520,15,0.0,0.01,0.03,0.02,0.0,0.02,0.02,0.04,0.02,0.01,0.0,0.05,0.03,0.0,0.3,0.13,0.21,0.29,0.07,0.0,0.03,0.07
1521,3,0.0,0.02,0.36,0.12,0.34,0.0,0.0,0.11,0.25,0.05,0.07,0.01,0.02,0.01,0.03,0.0,0.01,0.01,0.05,0.01,0.02,0.07
1522,6,0.0,0.17,0.07,0.09,0.32,0.36,0.07,0.03,0.05,0.24,0.02,0.03,0.01,0.03,0.0,0.03,0.02,0.04,0.01,0.0,0.02,0.0
1523,20,0.0,0.02,0.02,0.0,0.02,0.02,0.01,0.0,0.01,0.0,0.0,0.01,0.06,0.0,0.05,0.11,0.07,0.0,0.02,0.12,0.02,0.04
1524,15,0.0,0.03,0.0,0.0,0.02,0.01,0.01,0.01,0.01,0.0,0.05,0.06,0.06,0.04,0.23,0.05,0.03,0.04,0.0,0.0,0.1,0.16
1525,2,0.0,0.16,0.01,0.01,0.09,0.03,0.05,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.05,0.01,0.01,0.01,0.01
1526,8,0.0,0.08,0.01,0.21,0.0,0.0,0.04,0.39,0.02,0.0,0.0,0.04,0.02,0.02,0.02,0.01,0.01,0.0,0.02,0.01,0.02,0.02
1527,17,0.0,0.03,0.01,0.02,0.01,0.05,0.03,0.03,0.02,0.01,0.03,0.02,0.02,0.0,0.02,0.02,0.15,0.01,0.0,0.02,0.0,0.06
1528,8,0.0,0.04,0.04,0.0,0.15,0.0,0.0,0.28,0.0,0.1,0.02,0.02,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.02,0.01,0.0
1529,11,0.0,0.14,0.07,0.28,0.1,0.01,0.36,0.05,0.03,0.01,0.41,0.04,0.01,0.04,0.0,0.02,0.02,0.02,0.01,0.04,0.04,0.03
1530,19,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.02,0.01,0.01,0.02,0.0,0.0,0.09,0.01,0.04,0.0
1531,3,0.0,0.01,0.24,0.03,0.0,0.0,0.05,0.06,0.01,0.0,0.22,0.04,0.02,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.02,0.0
1532,21,0.0,0.02,0.01,0.0,0.01,0.02,0.01,0.0,0.0,0.06,0.01,0.02,0.0,0.04,0.23,0.06,0.06,0.07,0.02,0.09,0.26,0.04
1533,2,0.0,0.28,0.08,0.01,0.04,0.01,0.04,0.0,0.03,0.0,0.11,0.01,0.0,0.03,0.01,0.03,0.01,0.04,0.0,0.05,0.0,0.02
1534,17,0.0,0.04,0.0,0.02,0.0,0.01,0.03,0.01,0.02,0.01,0.0,0.02,0.01,0.06,0.09,0.03,0.19,0.15,0.03,0.01,0.0,0.02
1535,8,0.0,0.06,0.15,0.0,0.03,0.01,0.09,0.18,0.01,0.08,0.09,0.0,0.05,0.01,0.0,0.01,0.03,0.01,0.0,0.02,0.02,0.02
